State/Province,Proponent,VCS Project Status,Estimated Annual Emission Reductions,VCS Project Type,VCS Methodology,VCS Project Validator,Project Registration Date,Crediting Period Term,links,filename_raw,filename,updated_date,file_size,id
Lima,CEMENTOS LIMA S.A.,Registered,130000,Manufacturing industries,ACM0003,Tuev Sued Industrie Service GmbH (Tuev Sued),06/04/2020,"3rd, 01/09/2022 - 31/08/2029",,,,,0,352
Boeny province,Goodplanet,Registered,14948,Waste handling and disposal,AMS-III.F.,Bureau Veritas Certification Holding SAS (Bureau Veritas),10/04/2012,"CREDITING PERIOD HAS EXPIRED, 01/10/2008 - 30/09/2018",,,,,0,353
Ceará,Multiple Proponents,Registered,14053,Energy industries (renewable/non-renewable sources),AMS-I.E.,Earthood Services Private Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/06/2007 - 31/05/2017",,,,,0,354
Inner Mongolia Autonomous Region,"Longyuan (Baotou) Wind Power Co., Ltd.",Registered,500678,Energy industries (renewable/non-renewable sources),ACM0002,Bureau Veritas Certification Holding SAS (Bureau Veritas),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 30/08/2008 - 29/08/2018",,,,,0,355
Región Metropolitana (Santiago),Bionersis S.A.,Registered,26868,Waste handling and disposal,ACM0001,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,,,,,,0,356
Tamil Nadu,Indian Wind Power Association,Registered,14980,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 03/02/2007 - 02/02/2017",,,,,0,357
Tamil Nadu,Indian Wind Power Association,Registered,14878,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 16/04/2006 - 15/04/2016",,,,,0,358
Tamil Nadu,Indian Wind Power Association,Registered,15345,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",,,,,0,359
Tamil Nadu,Multiple Proponents,Registered,11913,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 28/03/2006 - 27/03/2016",,,,,0,360
Tamil Nadu,Multiple Proponents,Registered,11985,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",,,,,0,361
Maharashtra,KANDHARI BEVERAGES PRIVATE LIMITED,Late to verify,9439,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",22/03/2010,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",,,,,0,362
Mugla Province,Caldere Elektrik Uretim A.S.,Registered,21000,Energy industries (renewable/non-renewable sources),AMS-I.D.,Germanischer Lloyd Certification GmbH (GLC),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 04/04/2008 - 03/04/2018",,,,,0,363
"Karnataka, Tamilnadu and Maharashtra",Gangadhar Narsingdas Agrawal (HUF),Registered,33019,Energy industries (renewable/non-renewable sources),AMS-I.D.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,,,,,,0,364
Andhra Pradesh,Sagar Sugars and Allied Products Limited,Late to verify,34019,Manufacturing industries,ACM0006,Tuev Nord Cert GmbH (Tuev Nord),23/03/2010,"1st, 01/01/2008 - 31/12/2017",,,,,0,365
na,"Kaona Power Supply Co., Ltd",Registered,25694,Energy industries (renewable/non-renewable sources),AMS-I.C.,RINA S.p.A (RINA),06/04/2020,,,,,,0,366
Rayong Province,Thai Biogas Energy Company Ltd,Registered,17328,Waste handling and disposal,ACM0014,SGS United Kingdom Ltd. (SGS),06/04/2020,,,,,,0,367
Inner Mongolia Autonomous Region,"Sulige Fuel Gas Power Generation Co., Ltd.",Registered,504618,Energy industries (renewable/non-renewable sources),"ACM0002,AM0029",SGS United Kingdom Ltd. (SGS),06/04/2020,,,,,,0,368
Tamil Nadu,Multiple Proponents,Late to verify,27386,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",24/03/2010,"2nd, 28/03/2016 - 27/03/2026",,,,,0,369
Gujarat,Wind World (India) Ltd.,Registered,29562,Energy industries (renewable/non-renewable sources),ACM0002,"LGAI Technological Center, S.A. (Applus+)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/02/2007 - 31/01/2017",,,,,0,370
Guangdong Province,"Shenzhen City Fuyuan Industry (Group) Co., Ltd.",Registered,69757,Energy industries (renewable/non-renewable sources),ACM0002,"China Environmental United Certification Center Co., Ltd. (CEC)",04/06/2020,"CREDITING PERIOD HAS EXPIRED, 01/11/2007 - 31/10/2017",,,,,0,371
Tamil Nadu,Indian Wind Power Association,Registered,30714,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 09/04/2006 - 08/04/2016",,,,,0,372
Andhra Pradesh,K.C.P SUGAR AND INDUSTRIES CORPORATION LIMITED,Late to verify,16217,Energy industries (renewable/non-renewable sources),ACM0006,SGS United Kingdom Ltd. (SGS),30/03/2010,"CREDITING PERIOD HAS EXPIRED, 28/03/2006 - 27/03/2016",,,,,0,373
Andhra Pradesh,K.C.P SUGAR AND INDUSTRIES CORPORATION LIMITED,Late to verify,3648,Energy industries (renewable/non-renewable sources),ACM0006,SGS United Kingdom Ltd. (SGS),30/03/2010,"CREDITING PERIOD HAS EXPIRED, 28/03/2006 - 27/03/2016",,,,,0,374
Haryana State,Gupta Exim Private Limited,Registered,52980,Energy industries (renewable/non-renewable sources),AMS-I.C.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 20/09/2006 - 19/09/2016",,,,,0,375
Karnataka,Savita Oil Technologies Limited,Registered,17757,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",04/05/2010,"CREDITING PERIOD HAS EXPIRED, 31/03/2008 - 30/03/2018",,,,,0,376
Tamil Nadu,Indian Wind Power Association,Registered,29586,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 28/03/2006 - 27/03/2016",,,,,0,377
Jilin Province,Jilin CGN Wind Power Co. Ltd.,Registered,116070,Energy industries (renewable/non-renewable sources),ACM0002,Tuev Sued Industrie Service GmbH (Tuev Sued),06/04/2020,,,,,,0,378
Karnataka and Tamilnadu States,Vandana Ispat Limited,Registered,15694,Energy industries (renewable/non-renewable sources),AMS-I.D.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,,,,,,0,379
Tamil Nadu,Wind World (India) Ltd.,Registered,28156,Energy industries (renewable/non-renewable sources),ACM0002,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",,,,,0,380
Rajasthan,Wind World (India) Ltd.,Registered,12176,Energy industries (renewable/non-renewable sources),AMS-I.D.,"LGAI Technological Center, S.A. (Applus+)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/05/2007 - 30/04/2017",,,,,0,381
Sri Lanka,Lalan Rubbers (Pvt) Ltd,Registered,10970,Energy distribution,AMS-I.C.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,,,,,,0,382
Tamil Nadu,Multiple Proponents,Late to verify,17437,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",12/04/2010,"CREDITING PERIOD HAS EXPIRED, 28/03/2006 - 27/03/2016",,,,,0,383
Karnataka,Enercon (India) Limited,Registered,43036,Energy industries (renewable/non-renewable sources),ACM0002,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/05/2007 - 30/04/2017",,,,,0,384
Rondônia State,Hidroluz Centrais Elétricas Ltda,Registered,28059,Energy industries (renewable/non-renewable sources),AMS-I.D.,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,,,,,,0,385
Antioquia Department,Prestadora de Servicios Públicos La Cascada SA ESP,Registered,5139,Energy industries (renewable/non-renewable sources),ACM0002,Colombian Institute for Technical Standards and Certification (ICONTEC),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 19/07/2007 - 18/07/2017",,,,,0,386
Andhra Pradesh,Rain Calcining Limited,Registered,164677,Energy industries (renewable/non-renewable sources),ACM0012,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 23/05/2005 - 22/05/2015",,,,,0,387
IL,Mid American Growers,Late to verify,9921,Energy industries (renewable/non-renewable sources),AMS-I.C.,"First Environment, Inc. (First Environment)",14/04/2010,"2nd, 01/07/2020 - 30/06/2030",,,,,0,388
Karnataka,World Institute of Sustainable Energy,Registered,2595,Energy industries (renewable/non-renewable sources),AMS-I.D.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2006 - 31/03/2016",,,,,0,389
Tamil Nadu,Sterlite Industries (India) Limited,Late to verify,30446,Manufacturing industries,ACM0012,Tuev Nord Cert GmbH (Tuev Nord),16/04/2010,"CREDITING PERIOD HAS EXPIRED, 16/04/2007 - 15/04/2017",,,,,0,390
Erzurum Province,Multiple Proponents,Registered,144895,Energy industries (renewable/non-renewable sources),ACM0002,,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 23/03/2012 - 22/03/2022",,,,,0,391
Gansu,"Gansu Datang Yumen Wind Power Co., Ltd.",Registered,96969,Energy industries (renewable/non-renewable sources),ACM0002,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,"3rd, 28/12/2020 - 27/12/2027",,,,,0,392
Shandong,Qingdao Huawei Wind Power Co. Ltd,Late to verify,20000,Energy industries (renewable/non-renewable sources),ACM0002,TUV Rheinland (China) Ltd.,12/04/2010,"2nd, 01/01/2019 - 31/12/2028",,,,,0,393
Hebei Province,"HECI Longyuan Chongli Windpower Co., Ltd",Late to verify,121576,Energy industries (renewable/non-renewable sources),ACM0002,Bureau Veritas Certification Holding SAS (Bureau Veritas),19/04/2010,"3rd, 14/04/2022 - 13/04/2029",,,,,0,394
Inner Mongolia,"Chifeng Xinsheng Wind Power Co., Ltd.",Registered,138585,Energy industries (renewable/non-renewable sources),ACM0002,Bureau Veritas Certification Holding SAS (Bureau Veritas),06/04/2020,"3rd, 01/02/2022 - 31/01/2029",,,,,0,395
Maharashtra,Dodhia Synthetics Limited,Late to verify,906,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",23/04/2010,"CREDITING PERIOD HAS EXPIRED, 30/09/2006 - 29/09/2016",,,,,0,397
Heilongjiang Province,"Huanan Longyuan Wind Power Co., Ltd.",Registered,102754,Energy industries (renewable/non-renewable sources),ACM0002,SGS United Kingdom Ltd. (SGS),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 10/09/2008 - 09/09/2018",,,,,0,398
Heilongjiang,"Huanan Longyuan Wind Power Co., Ltd.",Registered,58794,Energy industries (renewable/non-renewable sources),ACM0002,SGS United Kingdom Ltd. (SGS),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 29/11/2007 - 28/11/2017",,,,,0,399
Roi Et,Roi Et Flour Company Limited,Registered,40276,Waste handling and disposal,"AMS-I.D.,AMS-III.H.",SIRIM QAS International Sdn Bhd,06/04/2020,,,,,,0,401
Shaanxi,Veolia Environmental Services Energy Recovery Ltd,Late to verify,109496,Waste handling and disposal,"ACM0001,AMS-I.D.",Japan Consulting Institute (JCI),28/04/2010,"2nd, 01/06/2019 - 31/05/2029",,,,,0,402
Tamil Nadu,Wind World (India) Ltd.,Registered,50680,Energy industries (renewable/non-renewable sources),ACM0002,,06/04/2020,"2nd, 01/04/2016 - 31/03/2026",,,,,0,404
Ratchaburi Province,"Banpong Tapioca Flour Industrial Co., Ltd.",Registered,42708,Waste handling and disposal,AMS-III.H.,RINA S.p.A (RINA),06/04/2020,"2nd, 28/03/2016 - 27/03/2026",,,,,0,405
Tamil Nadu,Hi – Tech Carbon,Registered,87305,Energy industries (renewable/non-renewable sources),ACM0012,Tuev Sued Industrie Service GmbH (Tuev Sued),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",,,,,0,406
Kamphang,Chakangrao Starch Co. Ltd,Registered,17415,Waste handling and disposal,"AMS-I.D.,AMS-III.H.",Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 02/08/2007 - 01/08/2017",,,,,0,407
"Kamphaeng Phet,","Thanawat Biogas Co., Ltd",Registered,22259,Waste handling and disposal,"AMS-I.D.,AMS-III.H.",Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 28/03/2006 - 27/03/2016",,,,,0,408
South Sumatera Province,PT. Medco LPG Kaji (MLK),Registered,86022,"Fugitive emissions from fuels (solid, oil and gas)",AM0009,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 28/03/2006 - 27/03/2016",,,,,0,409
Karnataka and Tamil Nadu,Multiple Proponents,Crediting Period Renewal Requested,16634,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",04/05/2010,"CREDITING PERIOD HAS EXPIRED, 09/01/2008 - 08/01/2018",,,,,0,410
Chonburi Province,"Chorchaiwat Industry Co., Ltd.",Registered,26662,Waste handling and disposal,"AMS-I.C.,AMS-III.H.",KBS Certification Services Limited,06/04/2020,"2nd, 15/06/2017 - 14/06/2027",,,,,0,411
Hebei Province,"Hebei Construction Investment Yuzhou Wind Energy Co., Ltd.",Registered,118735,Energy industries (renewable/non-renewable sources),ACM0002,"LGAI Technological Center, S.A. (Applus+)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 17/07/2008 - 16/07/2018",,,,,0,413
Hebei Province,"Hebei Construction Investment Zhongxing Wind Energy CO., LTD",Registered,96650,Energy industries (renewable/non-renewable sources),ACM0002,Bureau Veritas Certification Holding SAS (Bureau Veritas),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2013 - 31/12/2022",,,,,0,414
Kalasin,SD Biosupply Co. Ltd.,Verification approval requested,51316,Waste handling and disposal,"AMS-I.C.,AMS-III.H.",RINA S.p.A (RINA),06/04/2020,"2nd, 28/03/2016 - 27/03/2026",,,,,0,416
Chonburi,P.S.C. Starch Products Public Company Limited,Registered,36973,Waste handling and disposal,"AMS-I.D.,AMS-III.H.",Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/12/2009 - 30/11/2019",,,,,0,417
Heilongjiang,"Yilan Longyuan Wind Power Co., Ltd.",Registered,116972,Energy industries (renewable/non-renewable sources),ACM0002,SGS United Kingdom Ltd. (SGS),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 06/12/2007 - 05/12/2017",,,,,0,418
Adiyaman Province,Akenerji Elektrik Uretim A.S,Withdrawn,69281,Energy industries (renewable/non-renewable sources),ACM0002,Bureau Veritas Certification Holding SAS (Bureau Veritas),06/04/2020,,,,,,0,419
"Rajasthan, Maharashtra",Multiple Proponents,Late to verify,21879,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",14/05/2010,"CREDITING PERIOD HAS EXPIRED, 31/03/2006 - 30/03/2016",,,,,0,420
Jiangsu Province,"Longyuan Qidong Wind Power Co., Ltd.",Registered,190543,Energy industries (renewable/non-renewable sources),ACM0002,"CTI Certification Co., Ltd.",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 19/02/2008 - 18/02/2018",,,,,0,421
Zhejiang Province,"Zhejiang Wenling Donghaitang Wind Power Co.,",Registered,69372,Energy industries (renewable/non-renewable sources),ACM0002,"CTI Certification Co., Ltd.",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 04/12/2008 - 03/12/2018",,,,,0,422
Tirunelveli and Coimbatore,Frontline Corporation Limited,Registered,4600,Energy industries (renewable/non-renewable sources),AMS-I.D.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 10/04/2006 - 09/04/2016",,,,,0,423
Tamil Nadu & Karnataka,Multiple Proponents,Late to verify,16800,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",10/05/2010,"CREDITING PERIOD HAS EXPIRED, 20/01/2007 - 19/01/2017",,,,,0,424
Banglamung district,Sahamitr Tapioca Chonburi,Registered,8061,Waste handling and disposal,"AMS-I.C.,AMS-I.D.,AMS-III.H.",Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/04/2009 - 31/03/2019",,,,,0,425
Chumporn,"The Natural Palm Oil (Chumporn) Co., Ltd.",Registered,35028,Waste handling and disposal,"AMS-I.D.,AMS-III.H.",KBS Certification Services Limited,06/04/2020,"1st, 01/06/2016 - 31/05/2026",,,,,0,426
Knonkaen,"Kean Charoen Co., Ltd.",Registered,16280,Waste handling and disposal,"AMS-I.C.,AMS-I.D.,AMS-III.H.",Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"2nd, 15/07/2019 - 14/07/2029",,,,,0,427
Chacherngsao,"S.C. Industry Co., Ltd.",Verification approval requested,13108,Waste handling and disposal,"AMS-I.C.,AMS-I.D.,AMS-III.H.",Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"2nd, 15/07/2019 - 14/07/2029",,,,,0,428
Cholburi Province,"Chol Charoen Co., Ltd.",Registered,37292,Waste handling and disposal,"AMS-I.C.,AMS-I.D.,AMS-III.H.",KBS Certification Services Limited,06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2007 - 31/12/2016",,,,,0,430
Gujarat and Maharashtra,Multiple Proponents,Registered,9246,Energy industries (renewable/non-renewable sources),AMS-I.D.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 28/03/2006 - 27/03/2016",,,,,0,431
Incheon,Sudokwon Landfill Site Management Co.,Registered,1210342,Waste handling and disposal,"ACM0001,ACM0002",Det Norske Veritas Climate Change Services AS (DNV),02/07/2010,"CREDITING PERIOD HAS EXPIRED, 01/09/2006 - 31/08/2013",,,,,0,433
Gansu Province,Yongchang County Minrong Hydropower Development Co,Registered,98012,Energy industries (renewable/non-renewable sources),ACM0002,China Quality Certification Center (CQC),06/04/2020,,,,,,0,434
Gansu Province,"Gansu Chaijiaxia Hydropower Co., Ltd.",Registered,379896,Energy industries (renewable/non-renewable sources),ACM0002,SGS United Kingdom Ltd. (SGS),04/06/2020,"CREDITING PERIOD HAS EXPIRED, 09/01/2008 - 08/01/2018",,,,,0,435
Tamil Nadu,RADE WIND ENERGY PRIVATE LIMITED,Registered,28961,Energy industries (renewable/non-renewable sources),AMS-I.D.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 13/04/2006 - 12/04/2016",,,,,0,436
Gujarat,Gautam Freight Pvt. Ltd (GFPL),Registered,21699,Energy industries (renewable/non-renewable sources),AMS-I.D.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 21/03/2007 - 20/03/2017",,,,,0,437
Zhejiang Province,"Yingpeng Chemical Co., Ltd.",Registered,7865277,Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride,AM0001,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,,,,,,0,439
OH,Multiple Proponents,Verification approval requested,23000,Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride,VM0001,Det Norske Veritas Climate Change Services AS (DNV),06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2002 - 31/12/2011",,,,,0,440
VA,Multiple Proponents,Verification approval requested,56339,Waste handling and disposal,ACM0001,"First Environment, Inc. (First Environment)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 01/01/2009 - 31/12/2018",,,,,0,441
NJ,Sussex County Municipal Utilities Authority,Registered,28910,Waste handling and disposal,ACM0001,"First Environment, Inc. (First Environment)",06/04/2020,,,,,,0,442
Uttar Pradesh,Shakumbhri Straw Products Limited,Registered,50553,Energy industries (renewable/non-renewable sources),ACM0006,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,,,,,,0,443
Guizhou Province,Tongren Tianshengqiao Electricity Generation Co,Registered,57582,Energy industries (renewable/non-renewable sources),ACM0002,Bureau Veritas Certification Holding SAS (Bureau Veritas),06/04/2020,,,,,,0,444
Sri Lanka,Talawakelle Tea Estates PLC,Registered,3178,Energy industries (renewable/non-renewable sources),AMS-I.C.,Tuev Nord Cert GmbH (Tuev Nord),06/04/2020,,,,,,0,445
Ratchaburi Province,"SPM Feedmill Co., Ltd.",Registered,59001,Waste handling and disposal,"AMS-I.D.,AMS-III.D.",Swiss Association for Quality and Management Systems (SQS),06/04/2020,,,,,,0,446
Karnataka,Multiple Proponents,Registered,26905,Energy industries (renewable/non-renewable sources),AMS-I.D.,"Perry Johnson Registrars Carbon Emissions Services, Inc. (PJRCES)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 28/03/2006 - 27/03/2016",,,,,0,447
WA,J.R. Simplot Company,Registered,15851,Waste handling and disposal,ACM0014,"First Environment, Inc. (First Environment)",06/04/2020,"CREDITING PERIOD HAS EXPIRED, 08/10/2007 - 07/10/2017",,,,,0,448
