step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
8965,0.47324,0.96875,,
8966,0,1,,
8967,0,1,,
8968,0,1,,
8969,0,1,,
8970,0,1,,
8971,0.64527,0.91667,,
8972,0,1,,
8973,0.05701,1,,
8974,0,1,,
8975,0,1,,
8976,0,1,,
8977,0.00023,1,,
8978,0,1,,
8979,0,1,,
8980,0,1,,
8981,0,1,,
8982,0,1,,
8983,0.00245,1,,
8984,0,1,,
8985,0.05032,1,,
8986,0,1,,
8987,0,1,,
8988,0,1,,
8989,0.31161,0.91304,,
8990,0.00016,1,,
8991,2.57573,0.88889,,
8992,0,1,,
8993,0,1,,
8994,0,1,,
8995,0,1,,
8996,0,1,,
8997,3.03551,0.77778,,
8998,2.21663,0.875,,
8999,1.52033,0.8,,
9000,0,1,3.73751,0.76471
9001,0.67988,0.93548,,
9002,0,1,,
9003,0,1,,
9004,0,1,,
9005,3.03292,0.83333,,
9006,0,1,,
9007,0.70558,0.875,,
9008,0.40224,0.8,,
9009,1.65806,0.9,,
9010,0,1,,
9011,0,1,,
9012,0,1,,
9013,0,1,,
9014,1.29245,0.875,,
9015,0,1,,
9016,0,1,,
9017,2.21253,0.88889,,
9018,0,1,,
9019,0.5392,0.83333,,
9020,0.04998,1,,
9021,0.14561,0.875,,
9022,0,1,,
9023,1.19114,0.85714,,
9024,0,1,,
9025,0,1,,
9026,0,1,,
9027,0,1,,
9028,0,1,,
9029,0,1,,
9030,0.0976,0.91667,,
9031,0,1,,
9032,0,1,,
9033,0.00068,1,,
9034,0,1,,
9035,0,1,,
9036,3.02798,0.83333,,
9037,0.26269,0.95,,
9038,0,1,,
9039,3.00E-05,1,,
9040,0,1,,
9041,0,1,,
9042,1.36266,0.85714,,
9043,0.0011,1,,
9044,0,1,,
9045,1.40018,0.9,,
9046,0,1,,
9047,0,1,,
9048,0.00025,1,,
9049,0,1,,
9050,0.02725,1,,
9051,0.00106,1,,
9052,0,1,,
9053,1.06669,0.90909,,
9054,0,1,,
9055,0,1,,
9056,3.12696,0.85714,,
9057,1.00E-05,1,,
9058,1.00E-05,1,,
9059,0.93449,0.85714,,
9060,0.00109,1,,
9061,2.99359,0.875,,
9062,0,1,,
9063,0,1,,
9064,0,1,,
9065,0.00053,1,,
9066,0,1,,
9067,0,1,,
9068,0,1,,
9069,0,1,,
9070,0,1,,
9071,0.01609,1,,
9072,0,1,,
9073,0,1,,
9074,0,1,,
9075,0,1,,
9076,0,1,,
9077,0,1,,
9078,2.16721,0.88235,,
9079,0,1,,
9080,0.00069,1,,
9081,0,1,,
9082,3.59347,0.83333,,
9083,0,1,,
9084,0,1,,
9085,0,1,,
9086,1.67322,0.88889,,
9087,0,1,,
9088,0,1,,
9089,1.14431,0.875,,
9090,0,1,,
9091,0.51121,0.90909,,
9092,0,1,,
9093,1.52964,0.89474,,
9094,0,1,,
9095,3.52034,0.85714,,
9096,0,1,,
9097,0,1,,
9098,0.00023,1,,
9099,1.36679,0.875,,
9100,0,1,,
9101,0.00182,1,,
9102,0,1,,
9103,0,1,,
9104,0,1,,
9105,4.19863,0.8,,
9106,0,1,,
9107,3.90869,0.8,,
9108,0,1,,
9109,0.07898,1,,
9110,0,1,,
9111,0,1,,
9112,0,1,,
9113,0.03022,1,,
9114,0,1,,
9115,0,1,,
9116,0.81495,0.96667,,
9117,0,1,,
9118,1.00E-05,1,,
9119,1.25456,0.75,,
9120,0,1,,
9121,0.00613,1,,
9122,1.00E-05,1,,
9123,0.00041,1,,
9124,0.4423,0.9,,
9125,0,1,,
9126,0,1,,
9127,0,1,,
9128,0,1,,
9129,0,1,,
9130,0,1,,
9131,1.59258,0.85714,,
9132,3.00E-05,1,,
9133,1.08894,0.88889,,
9134,0,1,,
9135,0.24353,0.95,,
9136,0.34745,0.88889,,
9137,0,1,,
9138,0,1,,
9139,3.07399,0.83333,,
9140,0,1,,
9141,0,1,,
9142,0,1,,
9143,1.722,0.83333,,
9144,0.2746,0.91667,,
9145,3.00E-05,1,,
9146,0,1,,
9147,0,1,,
9148,0,1,,
9149,0.34367,0.85714,,
9150,0,1,,
9151,0,1,,
9152,0,1,,
9153,0,1,,
9154,0,1,,
9155,0.83089,0.85714,,
9156,0,1,,
9157,4.37464,0.8,,
9158,0,1,,
9159,0,1,,
9160,0,1,,
9161,0,1,,
9162,0,1,,
9163,0,1,,
9164,1.53958,0.9,,
9165,0,1,,
9166,0.03961,1,,
9167,0.00021,1,,
9168,5.70441,0.8,,
9169,0.00186,1,,
9170,2.33343,0.84615,,
9171,0,1,,
9172,0,1,,
9173,0.10069,0.875,,
9174,3.50267,0.83333,,
9175,2.63146,0.85714,,
9176,0,1,,
9177,0,1,,
9178,0,1,,
9179,0,1,,
9180,0,1,,
9181,0,1,,
9182,2.91419,0.8,,
9183,0,1,,
9184,0,1,,
9185,0,1,,
9186,2.17651,0.9,,
9187,2.42659,0.875,,
9188,0,1,,
9189,1.28268,0.875,,
9190,0,1,,
9191,0,1,,
9192,0,1,,
9193,1.015,0.875,,
9194,0,1,,
9195,0.53502,0.90909,,
9196,0,1,,
9197,0,1,,
9198,2.65493,0.85714,,
9199,0.24316,0.875,,
9200,0,1,,
9201,0,1,,
9202,0,1,,
9203,0,1,,
9204,0,1,,
9205,2.01208,0.875,,
9206,0,1,,
9207,0,1,,
9208,0,1,,
9209,0,1,,
9210,1.14983,0.83333,,
9211,3.06413,0.85714,,
9212,0,1,,
9213,0,1,,
9214,0,1,,
9215,0,1,,
9216,0,1,,
9217,0,1,,
9218,0,1,,
9219,1.05506,0.90909,,
9220,0,1,,
9221,0.2027,0.85714,,
9222,0,1,,
9223,0.00446,1,,
9224,0,1,,
9225,0.00011,1,,
9226,0.7654,0.9,,
9227,0,1,,
9228,0,1,,
9229,0,1,,
9230,0,1,,
9231,0,1,,
9232,1.05769,0.90476,,
9233,0,1,,
9234,0,1,,
9235,0,1,,
9236,0,1,,
9237,2.10279,0.9,,
9238,0.00024,1,,
9239,0,1,,
9240,1.10962,0.875,,
9241,0,1,,
9242,0,1,,
9243,0,1,,
9244,0,1,,
9245,0,1,,
9246,0.1134,1,,
9247,0,1,,
9248,0,1,,
9249,0,1,,
9250,3.67646,0.8,,
9251,2.12734,0.86667,,
9252,0,1,,
9253,0,1,,
9254,0,1,,
9255,0,1,,
9256,2.59343,0.77778,,
9257,0,1,,
9258,0,1,,
9259,0,1,,
9260,0,1,,
9261,0,1,,
9262,1.09963,0.6,,
9263,0,1,,
9264,0.00454,1,,
9265,0,1,,
9266,0,1,,
9267,0,1,,
9268,0.67347,0.83333,,
9269,0,1,,
9270,0.48942,0.92857,,
9271,0,1,,
9272,2.77958,0.9,,
9273,0,1,,
9274,2.92966,0.85714,,
9275,0.00921,1,,
9276,0,1,,
9277,0.14896,0.875,,
9278,0,1,,
9279,0,1,,
9280,0,1,,
9281,1.59436,0.91667,,
9282,1.4966,0.88889,,
9283,0,1,,
9284,0,1,,
9285,1.50777,0.91667,,
9286,3.1169,0.85714,,
9287,0,1,,
9288,0,1,,
9289,0.00138,1,,
9290,0,1,,
9291,0,1,,
9292,0.03881,1,,
9293,2.5526,0.875,,
9294,0,1,,
9295,0,1,,
9296,0,1,,
9297,0,1,,
9298,0.00066,1,,
9299,3.65093,0.83333,,
9300,1.84013,0.875,,
9301,0,1,,
9302,0,1,,
9303,0,1,,
9304,1.24096,0.89474,,
9305,0,1,,
9306,1.61766,0.8,,
9307,0,1,,
9308,0.73358,0.9375,,
9309,0,1,,
9310,0,1,,
9311,0.00012,1,,
9312,0.77357,0.85714,,
9313,0,1,,
9314,0,1,,
9315,0,1,,
9316,1.91872,0.8,,
9317,0,1,,
9318,0,1,,
9319,0,1,,
9320,0,1,,
9321,0,1,,
9322,2.2985,0.85714,,
9323,0,1,,
9324,0,1,,
9325,0.00069,1,,
9326,0,1,,
9327,0,1,,
9328,0,1,,
9329,2.12156,0.85714,,
9330,0,1,,
9331,0,1,,
9332,2.01585,0.88889,,
9333,6.00E-05,1,,
9334,2.26734,0.85714,,
9335,0,1,,
9336,0,1,,
9337,0,1,,
9338,1.00E-05,1,,
9339,0,1,,
9340,0,1,,
9341,0,1,,
9342,0,1,,
9343,0,1,,
9344,0,1,,
9345,0,1,,
9346,0,1,,
9347,0,1,,
9348,0.58198,0.90909,,
9349,2.00E-05,1,,
9350,0,1,,
9351,3.05321,0.85714,,
9352,2.02266,0.9,,
9353,0,1,,
9354,2.74318,0.875,,
9355,0,1,,
9356,0,1,,
9357,2.58455,0.83333,,
9358,0.00071,1,,
9359,0,1,,
9360,0,1,,
9361,1.72808,0.9,,
9362,0,1,,
9363,0,1,,
9364,0,1,,
9365,1.369,0.83333,,
9366,2.04446,0.85714,,
9367,0,1,,
9368,2.10561,0.875,,
9369,3.00E-05,1,,
9370,0,1,,
9371,0,1,,
9372,0,1,,
9373,1.00E-05,1,,
9374,0.03628,1,,
9375,0.20264,0.91667,,
9376,0,1,,
9377,0.00051,1,,
9378,3.54649,0.8,,
9379,2.5768,0.875,,
9380,0,1,,
9381,0.25198,0.88889,,
9382,1.00E-05,1,,
9383,0.33398,0.83333,,
9384,2.16068,0.88889,,
9385,0,1,,
9386,3.00E-05,1,,
9387,0,1,,
9388,0,1,,
9389,0,1,,
9390,0,1,,
9391,0,1,,
9392,0,1,,
9393,0.88163,0.83333,,
9394,0,1,,
9395,0.13685,1,,
9396,0,1,,
9397,0.00062,1,,
9398,1.56506,0.86957,,
9399,0.22063,0.85714,,
9400,0.00356,1,,
9401,0,1,,
9402,2.10343,0.88889,,
9403,0,1,,
9404,0,1,,
9405,0,1,,
9406,1.50207,0.91667,,
9407,0.1257,0.85714,,
9408,0,1,,
9409,0,1,,
9410,0,1,,
9411,0,1,,
9412,0,1,,
9413,0,1,,
9414,5.90837,0.8,,
9415,0,1,,
9416,0,1,,
9417,0.01133,1,,
9418,0,1,,
9419,0.35753,0.93333,,
9420,0,1,,
9421,2.85748,0.85714,,
9422,0,1,,
9423,0,1,,
9424,0,1,,
9425,0,1,,
9426,0.28454,0.91667,,
9427,0,1,,
9428,0,1,,
9429,0,1,,
9430,0,1,,
9431,0,1,,
9432,0,1,,
9433,0,1,,
9434,0,1,,
9435,2.03197,0.90909,,
9436,0,1,,
9437,0,1,,
9438,0,1,,
9439,0,1,,
9440,2.52073,0.9,,
9441,0,1,,
9442,4.65737,0.72727,,
9443,0,1,,
9444,0,1,,
9445,0.00042,1,,
9446,0,1,,
9447,0,1,,
9448,0.01323,1,,
9449,0,1,,
9450,0.18842,0.88462,,
9451,0,1,,
9452,1.21361,0.83333,,
9453,0.01676,1,,
9454,0,1,,
9455,0,1,,
9456,0.00482,1,,
9457,0,1,,
9458,0,1,,
9459,1.32115,0.9,,
9460,0.2869,0.83333,,
9461,0,1,,
9462,0,1,,
9463,0,1,,
9464,0,1,,
9465,2.50938,0.88889,,
9466,1.00E-05,1,,
9467,3.00204,0.875,,
9468,0.0009,1,,
9469,0,1,,
9470,2.24368,0.88889,,
9471,0,1,,
9472,0,1,,
9473,4.00E-05,1,,
9474,3.21362,0.8,,
9475,1.38814,0.88889,,
9476,0,1,,
9477,0,1,,
9478,0,1,,
9479,0,1,,
9480,0,1,,
9481,0,1,,
9482,0,1,,
9483,0,1,,
9484,0,1,,
9485,2.7167,0.88889,,
9486,0,1,,
9487,1.57841,0.83333,,
9488,4.08696,0.8,,
9489,0,1,,
9490,0,1,,
9491,0,1,,
9492,0.03375,1,,
9493,0,1,,
9494,0,1,,
9495,0,1,,
9496,0,1,,
9497,0,1,,
9498,1.00E-05,1,,
9499,0,1,,
9500,0,1,,
9501,0.0146,1,,
9502,0,1,,
9503,0.1819,0.92857,,
9504,0,1,,
9505,0,1,,
9506,0,1,,
9507,0,1,,
9508,0,1,,
9509,0,1,,
9510,2.57582,0.75,,
9511,0,1,,
9512,0,1,,
9513,0,1,,
9514,0,1,,
9515,0,1,,
9516,1.74136,0.88889,,
9517,3.53989,0.66667,,
9518,0,1,,
9519,0.00015,1,,
9520,1.00E-05,1,,
9521,0,1,,
9522,0,1,,
9523,0,1,,
9524,0,1,,
9525,0.30443,0.88889,,
9526,0.60922,0.94444,,
9527,2.15103,0.88889,,
9528,0,1,,
9529,0.39474,0.89474,,
9530,0,1,,
9531,1.69256,0.85714,,
9532,0,1,,
9533,0,1,,
9534,0,1,,
9535,2.3184,0.83333,,
9536,0,1,,
9537,1.73446,0.8125,,
9538,0,1,,
9539,0,1,,
9540,3.37241,0.8,,
9541,0.00802,1,,
9542,0,1,,
9543,0,1,,
9544,0,1,,
9545,0,1,,
9546,0,1,,
9547,1.53501,0.88889,,
9548,0.0002,1,,
9549,0.00173,1,,
9550,0,1,,
9551,0,1,,
9552,3.1268,0.83333,,
9553,0.29032,0.9375,,
9554,0,1,,
9555,2.36849,0.90909,,
9556,0,1,,
9557,2.00E-05,1,,
9558,0.12191,0.92308,,
9559,0.22147,0.9,,
9560,0,1,,
9561,0,1,,
9562,2.98958,0.83333,,
9563,0.1498,0.95,,
9564,0,1,,
9565,0,1,,
9566,1.51055,0.83333,,
9567,3.50377,0.71429,,
9568,0.00055,1,,
9569,0,1,,
9570,0,1,,
9571,0,1,,
9572,3.14712,0.75,,
9573,6.00E-05,1,,
9574,0,1,,
9575,1.96717,0.85714,,
9576,0,1,,
9577,0.00814,1,,
9578,0,1,,
9579,2.20561,0.88889,,
9580,1.76311,0.84615,,
9581,0,1,,
9582,0,1,,
9583,0,1,,
9584,0,1,,
9585,0,1,,
9586,0,1,,
9587,0,1,,
9588,0,1,,
9589,0.03712,1,,
9590,0,1,,
9591,0,1,,
9592,0.00207,1,,
9593,0,1,,
9594,0,1,,
9595,0.00033,1,,
9596,0,1,,
9597,0,1,,
9598,0,1,,
9599,0,1,,
9600,0,1,,
9601,0.38868,0.85714,,
9602,1.34649,0.85,,
9603,0,1,,
9604,1.95958,0.875,,
9605,0,1,,
9606,0,1,,
9607,0,1,,
9608,0,1,,
9609,0,1,,
9610,0.85265,0.9375,,
9611,0,1,,
9612,0,1,,
9613,1.03725,0.92857,,
9614,0,1,,
9615,0.87058,0.875,,
9616,0,1,,
9617,1.87258,0.83333,,
9618,0.38261,0.88889,,
9619,0.00029,1,,
9620,2.78399,0.85714,,
9621,0,1,,
9622,0,1,,
9623,0,1,,
9624,0,1,,
9625,2.56224,0.875,,
9626,0,1,,
9627,3.00E-05,1,,
9628,1.63255,0.8,,
9629,2.78695,0.83333,,
9630,2.83604,0.625,,
9631,0,1,,
9632,0,1,,
9633,2.7881,0.71429,,
9634,0,1,,
9635,0,1,,
9636,0,1,,
9637,0,1,,
9638,1.02912,0.9375,,
9639,0,1,,
9640,0,1,,
9641,0.00038,1,,
9642,1.00E-05,1,,
9643,0,1,,
9644,0,1,,
9645,0,1,,
9646,0,1,,
9647,0,1,,
9648,1.00E-05,1,,
9649,1.8916,0.9,,
9650,1.00E-05,1,,
9651,0,1,,
9652,1.6173,0.83333,,
9653,0,1,,
9654,3.00E-05,1,,
9655,0.33205,0.95833,,
9656,0,1,,
9657,1.30436,0.93333,,
9658,0,1,,
9659,2.00E-05,1,,
9660,0.20127,0.875,,
9661,0,1,,
9662,3.56057,0.75,,
9663,2.8567,0.85714,,
9664,1.95388,0.85714,,
9665,0,1,,
9666,1.37651,0.85714,,
9667,0.13914,0.85714,,
9668,0.01048,1,,
9669,0,1,,
9670,0,1,,
9671,1.54899,0.85714,,
9672,0,1,,
9673,0,1,,
9674,0.08136,0.91667,,
9675,0,1,,
9676,0,1,,
9677,0,1,,
9678,0.00014,1,,
9679,0,1,,
9680,0,1,,
9681,0,1,,
9682,0,1,,
9683,4.54314,0.66667,,
9684,0.85736,0.88889,,
9685,0,1,,
9686,2.15725,0.85714,,
9687,0.00191,1,,
9688,2.43686,0.9,,
9689,0.03235,1,,
9690,0,1,,
9691,0.00873,1,,
9692,2.96403,0.8,,
9693,0,1,,
9694,0,1,,
9695,0.58404,0.9375,,
9696,1.42837,0.91667,,
9697,2.00E-05,1,,
9698,0,1,,
9699,1.56014,0.92308,,
9700,0,1,,
9701,0,1,,
9702,0,1,,
9703,0,1,,
9704,1.77556,0.77778,,
9705,0,1,,
9706,0,1,,
9707,0,1,,
9708,0.04525,1,,
9709,0,1,,
9710,0,1,,
9711,1.49408,0.91667,,
9712,1.26607,0.9,,
9713,0,1,,
9714,0.00728,1,,
9715,1.63124,0.94118,,
9716,0,1,,
9717,1.40358,0.88889,,
9718,0,1,,
9719,0,1,,
9720,0,1,,
9721,0,1,,
9722,4.00E-05,1,,
9723,0.05436,1,,
9724,0.42015,0.85714,,
9725,0.00034,1,,
9726,0,1,,
9727,1.55409,0.91667,,
9728,0,1,,
9729,0,1,,
9730,1.09888,0.89474,,
9731,0,1,,
9732,1.08917,0.9,,
9733,0,1,,
9734,0.00856,1,,
9735,0,1,,
9736,0.00147,1,,
9737,0.4995,0.93333,,
9738,0.00735,1,,
9739,0,1,,
9740,0,1,,
9741,0,1,,
9742,1.57344,0.90909,,
9743,0,1,,
9744,0,1,,
9745,0,1,,
9746,0.00023,1,,
9747,0,1,,
9748,0,1,,
9749,0.00485,1,,
9750,0.00018,1,,
9751,2.41682,0.875,,
9752,0.00704,1,,
9753,0,1,,
9754,1.00E-05,1,,
9755,0.55015,0.85714,,
9756,0,1,,
9757,4.00E-05,1,,
9758,0,1,,
9759,0,1,,
9760,0,1,,
9761,0,1,,
9762,0,1,,
9763,0,1,,
9764,0,1,,
9765,0,1,,
9766,0,1,,
9767,0,1,,
9768,0,1,,
9769,3.55784,0.83333,,
9770,0,1,,
9771,0,1,,
9772,3.23661,0.77778,,
9773,0.00024,1,,
9774,1.52477,0.88889,,
9775,0,1,,
9776,0,1,,
9777,0.00025,1,,
9778,0,1,,
9779,2.93503,0.83333,,
9780,0,1,,
9781,0.41379,0.92308,,
9782,2.56132,0.83333,,
9783,0,1,,
9784,0,1,,
9785,0,1,,
9786,0,1,,
9787,2.38784,0.85714,,
9788,0,1,,
9789,0,1,,
9790,0,1,,
9791,0.69244,0.94444,,
9792,0,1,,
9793,2.24511,0.85714,,
9794,0,1,,
9795,0,1,,
9796,0,1,,
9797,0.36191,0.98148,,
9798,0,1,,
9799,0.80818,0.96296,,
9800,2.31549,0.875,,
9801,0,1,,
9802,1.86975,0.875,,
9803,0,1,,
9804,1.33629,0.875,,
9805,0,1,,
9806,0,1,,
9807,0,1,,
9808,0.89094,0.90909,,
9809,0,1,,
9810,1.00E-05,1,,
9811,0,1,,
9812,2.72816,0.88889,,
9813,0,1,,
9814,0,1,,
9815,0,1,,
9816,0,1,,
9817,0,1,,
9818,0,1,,
9819,0,1,,
9820,0,1,,
9821,0,1,,
9822,0,1,,
9823,0.00016,1,,
9824,0,1,,
9825,0,1,,
9826,0.0002,1,,
9827,0,1,,
9828,0,1,,
9829,0,1,,
9830,0.49114,0.92308,,
9831,0.5191,0.91667,,
9832,0,1,,
9833,0,1,,
9834,0,1,,
9835,0,1,,
9836,0,1,,
9837,0,1,,
9838,0,1,,
9839,0,1,,
9840,0,1,,
9841,3.1451,0.8,,
9842,0,1,,
9843,0,1,,
9844,0,1,,
9845,0,1,,
9846,1.70209,0.92308,,
9847,0,1,,
9848,1.06926,0.91667,,
9849,0,1,,
9850,0,1,,
9851,1.12217,0.88889,,
9852,0,1,,
9853,0,1,,
9854,0,1,,
9855,0,1,,
9856,0,1,,
9857,0,1,,
9858,0,1,,
9859,1.09069,0.85714,,
9860,0,1,,
9861,0.00015,1,,
9862,0,1,,
9863,0,1,,
9864,3.58921,0.77778,,
9865,0,1,,
9866,2.34349,0.66667,,
9867,1.01096,0.85714,,
9868,0,1,,
9869,0.00189,1,,
9870,0.03471,1,,
9871,0,1,,
9872,0.76966,0.875,,
9873,0,1,,
9874,0,1,,
9875,0.85457,0.90909,,
9876,0.00018,1,,
9877,0,1,,
9878,0,1,,
9879,0,1,,
9880,0,1,,
9881,0,1,,
9882,0,1,,
9883,0,1,,
9884,0,1,,
9885,0.60188,0.83333,,
9886,1.61144,0.91667,,
9887,3.11736,0.83333,,
9888,0.00132,1,,
9889,0.85846,0.85714,,
9890,0,1,,
9891,0,1,,
9892,0,1,,
9893,0,1,,
9894,0,1,,
9895,0.19454,0.95833,,
9896,0,1,,
9897,1.87032,0.83333,,
9898,0,1,,
9899,0,1,,
9900,0,1,,
9901,0,1,,
9902,3.37607,0.83333,,
9903,0.10577,0.91667,,
9904,0,1,,
9905,0.59896,0.83333,,
9906,0.79756,0.875,,
9907,0.00034,1,,
9908,0.00037,1,,
9909,0,1,,
9910,0.00019,1,,
9911,1.69228,0.9,,
9912,0,1,,
9913,0,1,,
9914,0,1,,
9915,0,1,,
9916,2.86091,0.83333,,
9917,0.7049,0.88889,,
9918,0.35441,0.9,,
9919,0,1,,
9920,1.0947,0.95238,,
9921,4.30553,0.77778,,
9922,3.37096,0.66667,,
9923,2.6871,0.85714,,
9924,0,1,,
9925,0,1,,
9926,0,1,,
9927,3.03001,0.83333,,
9928,0,1,,
9929,1.00E-05,1,,
9930,1.95536,0.83333,,
9931,0,1,,
9932,0,1,,
9933,4.00E-05,1,,
9934,0,1,,
9935,1.00E-05,1,,
9936,1.79503,0.85714,,
9937,0,1,,
9938,0.00672,1,,
9939,0,1,,
9940,2.36417,0.85714,,
9941,2.2423,0.83333,,
9942,0.27035,0.875,,
9943,1.55958,0.66667,,
9944,3.00E-05,1,,
9945,0,1,,
9946,0,1,,
9947,0,1,,
9948,0,1,,
9949,0,1,,
9950,0,1,,
9951,0,1,,
9952,0,1,,
9953,0.0957,1,,
9954,0,1,,
9955,5.00E-05,1,,
9956,0,1,,
9957,2.38983,0.83333,,
9958,0.03012,1,,
9959,3.00E-05,1,,
9960,0,1,,
9961,0,1,,
9962,0,1,,
9963,0,1,,
9964,0,1,,
9965,0,1,,
9966,0,1,,
9967,0,1,,
9968,1.35366,0.85714,,
9969,2.06128,0.90909,,
9970,0,1,,
9971,0,1,,
9972,1.17257,0.875,,
9973,0,1,,
9974,0,1,,
9975,1.08827,0.9,,
9976,0,1,,
9977,2.25638,0.875,,
9978,0,1,,
9979,0,1,,
9980,0,1,,
9981,0,1,,
9982,0,1,,
9983,0.22989,0.95,,
9984,0,1,,
9985,1.42079,0.88889,,
9986,0,1,,
9987,0.25247,0.92857,,
9988,0,1,,
9989,0,1,,
9990,0,1,,
9991,0,1,,
9992,0.02611,1,,
9993,0,1,,
9994,0,1,,
9995,1.18117,0.8,,
9996,0,1,,
9997,0,1,,
9998,0,1,,
9999,1.00608,0.88889,,
10000,1.40875,0.875,2.5353,0.66667
10001,0,1,,
10002,1.1479,0.83333,,
10003,1.16228,0.91304,,
10004,0,1,,
10005,0,1,,
10006,0.00597,1,,
10007,1.96421,0.88889,,
10008,0,1,,
10009,0.74661,0.83333,,
10010,0,1,,
10011,0,1,,
10012,0,1,,
10013,1.00E-05,1,,
10014,0,1,,
10015,0,1,,
10016,0,1,,
10017,0,1,,
10018,0,1,,
10019,1.47228,0.875,,
10020,0,1,,
10021,0,1,,
10022,0,1,,
10023,1.06683,0.875,,
10024,0,1,,
10025,0,1,,
10026,0,1,,
10027,0,1,,
10028,0,1,,
10029,0.12829,0.875,,
10030,0.00456,1,,
10031,0.04432,1,,
10032,2.00E-05,1,,
10033,4.57466,0.83333,,
10034,2.15759,0.875,,
10035,0,1,,
10036,0,1,,
10037,1.05836,0.83333,,
10038,0.0092,1,,
10039,0,1,,
10040,0,1,,
10041,0,1,,
10042,0,1,,
10043,0,1,,
10044,1.60906,0.875,,
10045,0,1,,
10046,2.98426,0.83333,,
10047,0,1,,
10048,0.08137,1,,
10049,2.71863,0.83333,,
10050,0,1,,
10051,2.09003,0.83333,,
10052,0.03985,0.95238,,
10053,0,1,,
10054,0.4418,0.90909,,
10055,5.00E-05,1,,
10056,0,1,,
10057,0,1,,
10058,0.00923,1,,
10059,0.00013,1,,
10060,1.00E-05,1,,
10061,0,1,,
10062,0,1,,
10063,0,1,,
10064,0,1,,
10065,0,1,,
10066,0,1,,
10067,0,1,,
10068,0,1,,
10069,0,1,,
10070,0,1,,
10071,0,1,,
10072,0,1,,
10073,0.25798,0.88889,,
10074,0,1,,
10075,0,1,,
10076,0,1,,
10077,0,1,,
10078,0,1,,
10079,0,1,,
10080,0.00314,1,,
10081,7.36451,0.66667,,
10082,9.00E-05,1,,
10083,1.76254,0.90909,,
10084,1.73578,0.85714,,
10085,4.95921,0.71429,,
10086,3.32191,0.875,,
10087,0,1,,
10088,1.72274,0.875,,
10089,0,1,,
10090,3.00E-05,1,,
10091,0,1,,
10092,4.52097,0.75,,
10093,3.00E-05,1,,
10094,0,1,,
10095,0,1,,
10096,0,1,,
10097,0.80096,0.9,,
10098,2.48739,0.83333,,
10099,0.86738,0.85714,,
10100,0.00024,1,,
10101,0,1,,
10102,0.42574,0.96154,,
10103,2.32444,0.85714,,
10104,0,1,,
10105,0.17667,0.88889,,
10106,0,1,,
10107,0.00155,1,,
10108,0.00274,1,,
10109,0.86683,0.9,,
10110,0,1,,
10111,3.46451,0.71429,,
10112,0,1,,
10113,0,1,,
10114,0,1,,
10115,2.67104,0.71429,,
10116,0.16278,0.875,,
10117,0,1,,
10118,0.05834,1,,
10119,1.59557,0.85714,,
10120,1.03698,0.83333,,
10121,0.46339,0.83333,,
10122,0,1,,
10123,1.39778,0.85714,,
10124,0,1,,
10125,3.33614,0.83333,,
10126,0.00022,1,,
10127,0,1,,
10128,0,1,,
10129,0,1,,
10130,0,1,,
10131,0.54921,0.9,,
10132,0,1,,
10133,1.02127,0.8,,
10134,1.68803,0.9,,
10135,0,1,,
10136,0,1,,
10137,0,1,,
10138,0,1,,
10139,0,1,,
10140,1.78525,0.85714,,
10141,2.69278,0.85714,,
10142,0,1,,
10143,0,1,,
10144,0,1,,
10145,0,1,,
10146,0,1,,
10147,0,1,,
10148,0,1,,
10149,1.15287,0.93333,,
10150,0,1,,
10151,0,1,,
10152,0.18973,0.83333,,
10153,0,1,,
10154,0,1,,
10155,2.09112,0.875,,
10156,3.00E-05,1,,
10157,0,1,,
10158,0.01144,1,,
10159,0,1,,
10160,1.3064,0.88889,,
10161,0,1,,
10162,0.0007,1,,
10163,0.15218,0.83333,,
10164,0,1,,
10165,0,1,,
10166,0,1,,
10167,1.03384,0.83333,,
10168,1.00E-05,1,,
10169,0,1,,
10170,0.10744,0.9,,
10171,1.11914,0.85714,,
10172,2.16675,0.83333,,
10173,0.6542,0.875,,
10174,0,1,,
10175,0,1,,
10176,0,1,,
10177,2.90099,0.7,,
10178,0,1,,
10179,2.15562,0.8,,
10180,0.13257,0.93333,,
10181,0,1,,
10182,1.57063,0.84615,,
10183,0.16395,0.88889,,
10184,0,1,,
10185,0,1,,
10186,0,1,,
10187,0.00013,1,,
10188,0,1,,
10189,0,1,,
10190,0,1,,
10191,0,1,,
10192,2.42293,0.69231,,
10193,0,1,,
10194,0,1,,
10195,0,1,,
10196,4.00E-05,1,,
10197,0.00091,1,,
10198,0,1,,
10199,0,1,,
10200,5.00E-05,1,,
10201,0.14483,0.83333,,
10202,0.00789,1,,
10203,0,1,,
10204,0,1,,
10205,0,1,,
10206,0.00304,1,,
10207,2.21818,0.83333,,
10208,2.81021,0.875,,
10209,0,1,,
10210,0,1,,
10211,0,1,,
10212,0,1,,
10213,0.50997,0.88889,,
10214,0,1,,
10215,0,1,,
10216,0,1,,
10217,2.38323,0.77778,,
10218,2.55893,0.875,,
10219,0,1,,
10220,0,1,,
10221,0,1,,
10222,0,1,,
10223,0,1,,
10224,0.3676,0.88889,,
10225,1.2528,0.88889,,
10226,0,1,,
10227,0,1,,
10228,0,1,,
10229,0,1,,
10230,0,1,,
10231,1.59062,0.91667,,
10232,0,1,,
