id,type,value
2881,project_proponents,"[{'organization_name': 'New Forests Company Holdings I Limited', 'telephone': '+27 83 7624044', 'email': 'candice.taylor@newforests.earth', 'state/city': 'Port Louis'}]"
2882,project_proponents,"[{'organization_name': 'Fangchenggang Fangcheng District Jinsui Agriculture Investment  Co., Ltd', 'email': 'fcjsnt@163.com', 'country': 'China'}]"
2884,project_proponents,"[{'organization_name': 'Zhangye Academy of Forestry Sciences', 'state/city': 'Zhangye', 'country': 'China'}]"
2887,project_proponents,"[{'organization_name': 'Boomitra Inc', 'telephone': '7276087578', 'email': 'satyamoorthys@boomitra.com', 'country': 'United States'}]"
2889,project_proponents,"[{'organization_name': 'Boomitra Inc', 'telephone': '7276087578', 'email': 'satyamoorthys@boomitra.com', 'country': 'United States'}]"
2891,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2892,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2893,project_proponents,"[{'organization_name': 'Envision Energy Co. Ltd', 'state/city': 'Shanghai', 'country': 'China'}]"
2894,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2895,project_proponents,"[{'organization_name': 'Guizhou Jinyan Energy Technology Co., Ltd.', 'country': 'China'}]"
2897,project_proponents,"[{'organization_name': 'Carbon Sink Group s.r.l.', 'telephone': '+39 055 4574675', 'email': 'info@carbonsink.it', 'country': 'Italy'}]"
2899,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2900,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2901,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2902,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2903,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2906,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2907,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2909,project_proponents,"[{'organization_name': 'Wuhan Haimingsen Environmental Protection Technology Co., Ltd.', 'state/city': 'Wuhan', 'country': 'China'}]"
2910,project_proponents,"[{'organization_name': 'Hangzhou Chunmeng Agricultural Technology Co., Ltd', 'telephone': '+86 1876812098', 'email': 'chunmengny@163.com', 'state/city': 'Hangzhou', 'country': 'China'}]"
2911,project_proponents,"[{'organization_name': 'Hangzhou Chunmeng Agricultural Technology Co., Ltd', 'telephone': '+86 1876812098', 'email': 'chunmengny@163.com', 'state/city': 'Hangzhou', 'country': 'China'}]"
2912,project_proponents,"[{'organization_name': 'Hangzhou Chunmeng Agricultural Technology Co., Ltd', 'telephone': '+86 1876812098', 'email': 'chunmengny@163.com', 'state/city': 'Hangzhou', 'country': 'China'}]"
2913,project_proponents,"[{'organization_name': 'Guizhou Jinyan Energy Technology Co., Ltd.', 'country': 'China'}]"
2914,project_proponents,"[{'organization_name': 'Ban.CO2 de Carbono Mestizo', 'state/city': 'Baní', 'country': 'Mexico'}]"
2915,project_proponents,"[{'organization_name': 'Hangzhou Chunmeng Agricultural Technology Co., Ltd', 'telephone': '+86 1876812098', 'email': 'chunmengny@163.com', 'state/city': 'Hangzhou', 'country': 'China'}]"
2916,project_proponents,"[{'organization_name': 'Hangzhou Chunmeng Agricultural Technology Co., Ltd', 'telephone': '+86 1876812098', 'email': 'chunmengny@163.com', 'state/city': 'Hangzhou', 'country': 'China'}]"
2917,project_proponents,"[{'organization_name': 'Hangzhou Chunmeng Agricultural Technology Co., Ltd', 'telephone': '+86 1876812098', 'email': 'chunmengny@163.com', 'state/city': 'Hangzhou', 'country': 'China'}]"
2918,project_proponents,"[{'organization_name': 'Hangzhou Chunmeng Agricultural Technology Co., Ltd', 'telephone': '+86 1876812098', 'email': 'chunmengny@163.com', 'state/city': 'Hangzhou', 'country': 'China'}]"
2919,project_proponents,"[{'organization_name': 'Hangzhou Chunmeng Agricultural Technology Co., Ltd', 'telephone': '+86 1876812098', 'email': 'chunmengny@163.com', 'state/city': 'Hangzhou', 'country': 'China'}]"
2921,project_proponents,"[{'organization_name': 'Jilin Forest Industry Environmental Technology Co., Ltd.', 'state/city': 'Jilin', 'country': 'China'}]"
2928,project_proponents,"[{'organization_name': 'EcoPlanet Bamboo Group, LLC', 'email': 'crebelo@ecoplanetbamboo.com', 'state/city': 'Delaware', 'country': 'United States'}]"
2929,project_proponents,"[{'organization_name': 'EcoPlanet Bamboo Group, LLC', 'email': 'crebelo@ecoplanetbamboo.com', 'state/city': 'Delaware', 'country': 'United States'}]"
2934,project_proponents,"[{'organization_name': 'Boomitra Inc', 'telephone': '7276087578', 'email': 'satyamoorthys@boomitra.com', 'country': 'United States'}]"
2936,project_proponents,"[{'organization_name': 'Hunan Cili Jiangya Forest Farm', 'email': 'cljylc@163.com', 'country': 'China'}]"
2937,project_proponents,"[{'organization_name': 'Shiyan Lvxin Guangjing New Energy Co., Ltd.', 'state/city': 'Shiyan', 'country': 'China'}]"
2951,project_proponents,"[{'organization_name': 'Kangping Xinwang agriculture and animal husbandry Co., Ltd.', 'country': 'China'}]"
2952,project_proponents,"[{'organization_name': 'Not Hot Environmental Solutions', 'country': 'Latvia'}]"
2958,project_proponents,"[{'organization_name': 'EcoPlanet Bamboo Group, LLC', 'email': 'crebelo@ecoplanetbamboo.com', 'state/city': 'Delaware', 'country': 'United States'}]"
2959,project_proponents,"[{'organization_name': 'Shillong Bamboo', 'email': 'bandap_dew123@gmail.com', 'state/city': 'Shillong', 'country': 'India'}]"
2965,project_proponents,[{'organization_name': 'Converted from other GHG program'}]
2966,project_proponents,"[{'organization_name': 'Carbon Project Australia Pty Ltd', 'telephone': '401627994', 'email': 'info@carbonproject.com.au', 'state/city': 'Vitória', 'country': 'Australia'}]"
2967,project_proponents,"[{'organization_name': 'Carbon Project Australia Pty Ltd', 'telephone': '401627994', 'email': 'info@carbonproject.com.au', 'state/city': 'Vitória', 'country': 'Australia'}]"
2971,project_proponents,"[{'organization_name': 'Acacia Bateke Capital', 'telephone': '467200809', 'email': 'morgan.cassagne@frm-france.com', 'country': 'France'}]"
2972,project_proponents,"[{'organization_name': 'EKI Energy Services Limited', 'telephone': '919907534900', 'email': 'registry@enkingint.org', 'state/city': 'Inđija', 'country': 'India'}]"
2974,project_proponents,"[{'organization_name': 'BlueMX Mangrove A.C.', 'telephone': '+52 984 745 5556', 'email': 'jlgarcia@bluemx.org', 'state/city': 'Mexico City', 'country': 'Mexico'}]"
2975,project_proponents,"[{'organization_name': 'BlueMX Mangrove A.C.', 'telephone': '+52 984 745 5556', 'email': 'jlgarcia@bluemx.org', 'state/city': 'Mexico City', 'country': 'Mexico'}]"
2976,project_proponents,"[{'organization_name': 'BlueMX Mangrove A.C.', 'telephone': '+52 984 745 5556', 'email': 'jlgarcia@bluemx.org', 'state/city': 'Mexico City', 'country': 'Mexico'}]"
2989,project_proponents,"[{'organization_name': 'SunCulture Kenya Ltd', 'telephone': '+4915237962541', 'email': 'daniel.okoth@sunculture.com', 'country': 'Kenya'}]"
2992,project_proponents,"[{'organization_name': 'Pike Carbosur S.A.', 'telephone': '+59895630638', 'email': 'alvaro.perez@pikecarbosur.com.uy', 'state/city': 'Montevideo'}]"
2993,project_proponents,"[{'organization_name': 'SAEL Limited', 'telephone': '+91 9810912563', 'email': 'carbon.credit@sael.co', 'state/city': 'Inđija', 'country': 'India'}]"
3001,project_proponents,"[{'organization_name': 'Jiangxi Huapeng Industrial Co., Ltd', 'email': 'jxhp@jiangxihuapeng.com', 'country': 'China'}]"
3008,project_proponents,"[{'organization_name': 'EKI Energy Services Limited', 'telephone': '919907534900', 'email': 'registry@enkingint.org', 'state/city': 'Inđija', 'country': 'India'}]"
3012,project_proponents,"[{'organization_name': 'The PURE PROJECT SAS', 'email': 'carbon@purprojet.com', 'state/city': 'Parys', 'country': 'France'}]"
3014,project_proponents,"[{'organization_name': 'Native, a Public Benefit Corporation', 'telephone': '+1 802-861-7707', 'email': 'kyle.okeefe@native.eco', 'country': 'United States'}]"
3015,project_proponents,"[{'organization_name': 'Native, a Public Benefit Corporation', 'telephone': '+1 802-861-7707', 'email': 'kyle.okeefe@native.eco', 'country': 'United States'}]"
3018,project_proponents,"[{'organization_name': 'Mosaic Forest Management Corporation', 'telephone': '250-619-5674', 'email': 'david.beleznay@mosaicforests.com', 'country': 'Canada'}]"
3023,project_proponents,"[{'organization_name': 'Ban.CO2 de Carbono Mestizo', 'state/city': 'Baní', 'country': 'Mexico'}]"
3024,project_proponents,"[{'organization_name': 'Guizhou Yuanda Carbon Forestry Development Co., Ltd', 'telephone': '+8618984198974', 'email': 'jwt@yuandacarbon.com', 'country': 'China'}]"
3040,project_proponents,"[{'organization_name': 'GAIA s.r.l. Societa Agricola', 'telephone': '+39 3460880624', 'email': 'societaagricolagaiasrl@gmail.com', 'state/city': 'Cosenza', 'country': 'Italy'}]"
3048,project_proponents,"[{'organization_name': 'Hangzhou Chunmeng Agricultural Technology Co., Ltd', 'telephone': '+86 1876812098', 'email': 'chunmengny@163.com', 'state/city': 'Hangzhou', 'country': 'China'}]"
3049,project_proponents,"[{'organization_name': 'Future Carbon International LLC', 'state/city': 'Florida', 'country': 'United States'}]"
3050,project_proponents,"[{'organization_name': 'OnePlanet Ltda', 'telephone': '+5511977929099', 'email': 'luiz.andrade@oneplanet.eco', 'state/city': 'São Paulo', 'country': 'Brazil'}]"
3053,project_proponents,"[{'organization_name': 'Greneity Infocom Service Pvt Ltd', 'telephone': '+91 9886252062', 'email': 'shivani.garg@greneity.com', 'state/city': 'Delhi', 'country': 'India'}]"
3057,project_proponents,"[{'organization_name': 'BlueMX Mangrove A.C.', 'telephone': '+52 984 745 5556', 'email': 'jlgarcia@bluemx.org', 'state/city': 'Mexico City', 'country': 'Mexico'}]"
3060,project_proponents,"[{'organization_name': 'Henan BCCY Environmental Energy CO.,LTD.', 'telephone': '86 371 6552', 'email': 'lwang@bccynewpower.com', 'state/city': 'Colorado', 'country': 'China'}]"
3061,project_proponents,"[{'organization_name': 'Henan BCCY Environmental Energy CO.,LTD.', 'telephone': '86 371 6552', 'email': 'lwang@bccynewpower.com', 'state/city': 'Colorado', 'country': 'China'}]"
3067,project_proponents,"[{'organization_name': 'Amiha Agro Private Limited', 'state/city': 'Inđija', 'country': 'India'}]"
3072,project_proponents,"[{'organization_name': 'EcoPlanet Bamboo Group, LLC', 'email': 'crebelo@ecoplanetbamboo.com', 'state/city': 'Delaware', 'country': 'United States'}]"
3074,project_proponents,"[{'organization_name': 'Guangxi Tianyang Nali Investment & Development Co., Ltd', 'telephone': '18177826999', 'email': 'tynltzkf@163.com', 'country': 'China'}]"
3077,project_proponents,"[{'organization_name': 'Henan BCCY Environmental Energy CO.,LTD.', 'telephone': '86 371 6552', 'email': 'lwang@bccynewpower.com', 'state/city': 'Colorado', 'country': 'China'}]"
3078,project_proponents,"[{'organization_name': 'Henan BCCY Environmental Energy CO.,LTD.', 'telephone': '86 371 6552', 'email': 'lwang@bccynewpower.com', 'state/city': 'Colorado', 'country': 'China'}]"
3079,project_proponents,"[{'organization_name': 'Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd', 'telephone': '+86-1380946155', 'email': 'haifengjufu@163.com', 'country': 'China'}]"
3081,project_proponents,"[{'organization_name': 'Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd', 'telephone': '+86-1380946155', 'email': 'haifengjufu@163.com', 'country': 'China'}]"
3082,project_proponents,"[{'organization_name': 'Guizhou Yuanda Carbon Forestry Development Co., Ltd', 'telephone': '+8618984198974', 'email': 'jwt@yuandacarbon.com', 'country': 'China'}]"
3083,project_proponents,"[{'organization_name': 'Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd', 'telephone': '+86-1380946155', 'email': 'haifengjufu@163.com', 'country': 'China'}]"
3084,project_proponents,"[{'organization_name': 'Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd', 'telephone': '+86-1380946155', 'email': 'haifengjufu@163.com', 'country': 'China'}]"
3085,project_proponents,"[{'organization_name': 'Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd', 'telephone': '+86-1380946155', 'email': 'haifengjufu@163.com', 'country': 'China'}]"
3086,project_proponents,"[{'organization_name': 'Guizhou Yuanda Carbon Forestry Development Co., Ltd', 'telephone': '+8618984198974', 'email': 'jwt@yuandacarbon.com', 'country': 'China'}]"
3087,project_proponents,"[{'organization_name': 'Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd', 'telephone': '+86-1380946155', 'email': 'haifengjufu@163.com', 'country': 'China'}]"
3088,project_proponents,"[{'organization_name': 'Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd', 'telephone': '+86-1380946155', 'email': 'haifengjufu@163.com', 'country': 'China'}]"
3089,project_proponents,"[{'organization_name': 'Guizhou Yuanda Carbon Forestry Development Co., Ltd', 'telephone': '+8618984198974', 'email': 'jwt@yuandacarbon.com', 'country': 'China'}]"
3090,project_proponents,"[{'organization_name': 'Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd', 'telephone': '+86-1380946155', 'email': 'haifengjufu@163.com', 'country': 'China'}]"
3091,project_proponents,"[{'organization_name': 'Guizhou Yuanda Carbon Forestry Development Co., Ltd', 'telephone': '+8618984198974', 'email': 'jwt@yuandacarbon.com', 'country': 'China'}]"
3093,project_proponents,"[{'organization_name': 'Nurture Agtech Private Limited', 'state/city': 'Inđija', 'country': 'India'}]"
3098,project_proponents,"[{'organization_name': 'Forestaciones Operativas de México S.A. de C.V.', 'telephone': '525562351504', 'email': 'kdiaz@proteak.com', 'state/city': 'Mexico City', 'country': 'Mexico'}]"
3099,project_proponents,"[{'organization_name': 'Spectra Solar Park Limited', 'country': 'Bangladesh'}]"
3100,project_proponents,"[{'organization_name': 'Yunnan Ruihan Agricultural Technology Development Co., Ltd.', 'telephone': '86 1868500649', 'email': 'yunnanruihan@163.com', 'country': 'China'}]"
3101,project_proponents,"[{'organization_name': 'Henan Jinquan New Energy Co. LTD', 'telephone': '18749490116', 'email': '18749490116@163.com', 'country': 'China'}]"
3102,project_proponents,"[{'organization_name': 'Yunnan Ruihan Agricultural Technology Development Co., Ltd.', 'telephone': '86 1868500649', 'email': 'yunnanruihan@163.com', 'country': 'China'}]"
3103,project_proponents,"[{'organization_name': 'Yunnan Ruihan Agricultural Technology Development Co., Ltd.', 'telephone': '86 1868500649', 'email': 'yunnanruihan@163.com', 'country': 'China'}]"
3104,project_proponents,"[{'organization_name': 'Yunnan Ruihan Agricultural Technology Development Co., Ltd.', 'telephone': '86 1868500649', 'email': 'yunnanruihan@163.com', 'country': 'China'}]"
3105,project_proponents,"[{'organization_name': 'Guizhou Yuanda Carbon Forestry Development Co., Ltd', 'telephone': '+8618984198974', 'email': 'jwt@yuandacarbon.com', 'country': 'China'}]"
3106,project_proponents,"[{'organization_name': 'Yunnan Ruihan Agricultural Technology Development Co., Ltd.', 'telephone': '86 1868500649', 'email': 'yunnanruihan@163.com', 'country': 'China'}]"
